client_id,round,timestamp,mu_boundary_hits_min,final_train_loss,mu_range_min,mu_range_mean,mu_adaptations,final_mu,loss,final_learning_rate,mu_boundary_hits_max,mu_decreases,final_val_loss,epochs_trained,mu_increases,mu_adaptation_rate,mu_range_max
694039,16,2025-08-29T13:13:49.563030,0,0.17389120040087927,0.016384000000000006,0.030744000000000007,5,0.016384000000000006,0.17476308351770564,0.00019197834937237457,0,5,0.19708830056492754,10,0,0.03571428571428571,0.05
579795,16,2025-08-29T13:13:49.563036,0,0.11994297151392866,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.1448372088059365,0.00019197834937237457,0,10,0.16936564316101768,10,0,0.06666666666666667,0.05
951946,16,2025-08-29T13:13:49.563043,0,0.18297974302612133,0.016384000000000006,0.030744000000000007,5,0.016384000000000006,0.1863377159132677,0.00019197834937237457,0,5,0.15358112783405775,10,0,0.045454545454545456,0.05
1400,16,2025-08-29T13:13:49.563049,0,0.14381746329247996,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.15911574687210095,0.00038395669874474915,0,10,0.1893669976955684,10,0,0.07692307692307693,0.05
579795,17,2025-08-29T13:15:20.694901,0,0.14997894438766987,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.14643444966211497,0.0003704384185254288,0,10,0.1707704813957882,10,0,0.0625,0.05
755626,17,2025-08-29T13:15:20.694920,0,0.14503139392192052,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.15497086361639217,0.0003704384185254288,0,10,0.15881335696303042,10,0,0.0625,0.05
1400,17,2025-08-29T13:15:20.694927,0,0.1400630571237522,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.15988509434488832,0.0001852192092627144,0,10,0.19091942325313857,10,0,0.07142857142857142,0.05
160027,17,2025-08-29T13:15:20.694933,0,0.1451566970957105,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.1525048755744334,0.0001852192092627144,0,10,0.1694348461044614,10,0,0.06666666666666667,0.05
305869,17,2025-08-29T13:15:20.694938,0,0.10293521924672946,0.006710886400000004,0.022315645440000004,9,0.006710886400000004,0.10395049195138768,0.0001852192092627144,0,9,0.14654787851177997,10,0,0.06,0.05
694039,17,2025-08-29T13:15:20.694944,0,0.1675079759369384,0.016384000000000006,0.030744000000000007,5,0.016384000000000006,0.1739717823490597,0.0001852192092627144,0,5,0.1872370997576325,10,0,0.03333333333333333,0.05
544731,17,2025-08-29T13:15:20.694950,0,0.1511200268069464,0.013107200000000006,0.02822445714285715,6,0.013107200000000006,0.16974447463337836,0.0003704384185254288,0,6,0.16910463907516288,10,0,0.05,0.05
951946,17,2025-08-29T13:15:20.694956,0,0.18494068248881038,0.016384000000000006,0.030744000000000007,5,0.016384000000000006,0.18548034846525735,0.0001852192092627144,0,5,0.16022058552663893,10,0,0.041666666666666664,0.05
123935,18,2025-08-29T13:16:46.016495,0,0.14973640694682086,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.16276540641805956,0.0003564448228912682,0,10,0.20954539823072627,10,0,0.08333333333333333,0.05
160027,18,2025-08-29T13:16:46.016513,0,0.14540905318743688,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.15132257095226725,0.0001782224114456341,0,10,0.16825112850459334,10,0,0.0625,0.05
951946,18,2025-08-29T13:16:46.016520,0,0.1732033758287662,0.016384000000000006,0.030744000000000007,5,0.016384000000000006,0.17792143823948658,0.0001782224114456341,0,5,0.1516592469804153,10,0,0.038461538461538464,0.05
694039,18,2025-08-29T13:16:46.016527,0,0.17141773543991679,0.016384000000000006,0.030744000000000007,5,0.016384000000000006,0.17244042806317705,0.0001782224114456341,0,5,0.1950320597415137,10,0,0.03125,0.05
178375,18,2025-08-29T13:16:46.016533,0,0.12540861083203758,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.13762429230488263,0.0003564448228912682,0,10,0.19845815156563604,10,0,0.09090909090909091,0.05
579795,18,2025-08-29T13:16:46.016539,0,0.15299619695989886,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.14659806212114396,0.0003564448228912682,0,10,0.18287385380318186,10,0,0.058823529411764705,0.05
305869,18,2025-08-29T13:16:46.016544,0,0.09943880580437754,0.006710886400000004,0.022315645440000004,9,0.006710886400000004,0.09932095153713047,0.0001782224114456341,0,9,0.14757264854394242,10,0,0.05625,0.05
544731,18,2025-08-29T13:16:46.016550,0,0.1515199013800582,0.013107200000000006,0.02822445714285715,6,0.013107200000000006,0.1631237717576386,0.0001782224114456341,0,6,0.16372311451232718,10,0,0.046153846153846156,0.05
123935,19,2025-08-29T13:18:08.708694,0,0.16688815850232327,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.16276037017149583,0.00017101556908558478,0,10,0.20331231761540283,10,0,0.07692307692307693,0.05
694039,19,2025-08-29T13:18:08.708712,0,0.16228973451052414,0.016384000000000006,0.030744000000000007,5,0.016384000000000006,0.17209348603022823,0.00017101556908558478,0,5,0.200145928721687,10,0,0.029411764705882353,0.05
544731,19,2025-08-29T13:18:08.708719,0,0.14960065762105307,0.013107200000000006,0.02822445714285715,6,0.013107200000000006,0.16230419295539958,0.00034203113817116957,0,6,0.17802352005670177,10,0,0.04285714285714286,0.05
579795,19,2025-08-29T13:18:08.708725,0,0.11961504702116842,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.13667347146041484,0.00017101556908558478,0,10,0.16924312220317642,10,0,0.05555555555555555,0.05
1400,19,2025-08-29T13:18:08.708732,0,0.13615261389954073,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.15470803282241374,0.00017101556908558478,0,10,0.1910233066132844,10,0,0.06666666666666667,0.05
160027,19,2025-08-29T13:18:08.708739,0,0.13061064074444123,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.14956572810235835,0.00017101556908558478,0,10,0.16488351513584426,10,0,0.058823529411764705,0.05
178375,19,2025-08-29T13:18:08.708745,0,0.11444410887194734,0.005368709120000003,0.02077501486545455,10,0.005368709120000003,0.13349011480296108,0.00017101556908558478,0,10,0.19075560277105352,10,0,0.08333333333333333,0.05
305869,19,2025-08-29T13:18:08.708750,0,0.10465546492651194,0.006710886400000004,0.022315645440000004,9,0.006710886400000004,0.10214417611025764,0.00034203113817116957,0,9,0.1496657817059481,10,0,0.052941176470588235,0.05
